310,10,5,285069,4824616,43.5435420057828,-5.66044119618856,07:15:38,2013-06-15T00:00:00
349,12,1,284697,4824550,43.542841169163,-5.66501478870852,07:15:24,2013-06-15T00:00:00
348,12,2,284478,4822166,43.5213351407519,-5.66677700394986,07:15:16,2013-06-15T00:00:00
351,12,2,284622,4823238,43.5310187754081,-5.66542192917606,07:15:38,2013-06-15T00:00:00
325,15,11,285114,4824104,43.5389497684405,-5.65968217785913,07:15:31,2013-06-15T00:00:00
315,16,23,285228,4822210,43.5219468978241,-5.65752404821091,07:15:35,2013-06-15T00:00:00
298,18,2,287275,4822582,43.5258786552388,-5.63236710491287,07:15:27,2013-06-15T00:00:00
289,24,1,282405,4824284,43.5397841311306,-5.69324783634522,07:15:23,2013-06-15T00:00:00
278,25,1,284110,4824122,43.5388220230399,-5.67210274946054,07:15:38,2013-06-15T00:00:00
318,25,2,288686,4825274,43.5504932945552,-5.61597198144404,07:15:37,2013-06-15T00:00:00
329,1,1,281556,4824489,43.5413800144231,-5.70382716259192,07:16:05,2013-06-15T00:00:00
333,1,1,284694,4824555,43.542885276283,-5.6650538655755,07:16:14,2013-06-15T00:00:00
338,2,3,284635,4823307,43.5316431444745,-5.6652885678359,07:16:07,2013-06-15T00:00:00
303,6,3,284698,4824332,43.5408806613371,-5.66491599367005,07:16:04,2013-06-15T00:00:00
307,10,2,284520,4824108,43.5388145451691,-5.66702797995907,07:16:05,2013-06-15T00:00:00
310,10,5,285285,4824639,43.5438110409705,-5.65777945021754,07:16:08,2013-06-15T00:00:00
349,12,1,284698,4824339,43.540943622697,-5.66491876881769,07:16:10,2013-06-15T00:00:00
348,12,2,284655,4822078,43.5205946663207,-5.66455435430731,07:16:09,2013-06-15T00:00:00
351,12,2,284669,4823472,43.5331370403531,-5.6649336369509,07:16:10,2013-06-15T00:00:00
325,15,11,285156,4824095,43.5388809050076,-5.65915932737411,07:16:10,2013-06-15T00:00:00
315,16,23,285208,4822162,43.5215094085852,-5.65775229438959,07:16:05,2013-06-15T00:00:00
298,18,2,287071,4822606,43.5260364017625,-5.63489828168878,07:15:57,2013-06-15T00:00:00
289,24,1,282594,4824376,43.5406666669034,-5.69094788719005,07:16:12,2013-06-15T00:00:00
278,25,1,284040,4824208,43.5395752987673,-5.67300241790023,07:15:50,2013-06-15T00:00:00
318,25,2,288291,4825000,43.5479167730374,-5.62075001131317,07:16:19,2013-06-15T00:00:00
329,1,1,281556,4824489,43.5413800144231,-5.70382716259192,07:16:05,2013-06-15T00:00:00
333,1,1,284694,4824555,43.542885276283,-5.6650538655755,07:16:14,2013-06-15T00:00:00
338,2,3,284635,4823307,43.5316431444745,-5.6652885678359,07:16:07,2013-06-15T00:00:00
303,6,3,284698,4824332,43.5408806613371,-5.66491599367005,07:16:04,2013-06-15T00:00:00
307,10,2,284520,4824108,43.5388145451691,-5.66702797995907,07:16:05,2013-06-15T00:00:00
310,10,5,285285,4824639,43.5438110409705,-5.65777945021754,07:16:08,2013-06-15T00:00:00
349,12,1,284698,4824339,43.540943622697,-5.66491876881769,07:16:10,2013-06-15T00:00:00
348,12,2,284655,4822078,43.5205946663207,-5.66455435430731,07:16:09,2013-06-15T00:00:00
351,12,2,284669,4823472,43.5331370403531,-5.6649336369509,07:16:10,2013-06-15T00:00:00
325,15,11,285156,4824095,43.5388809050076,-5.65915932737411,07:16:10,2013-06-15T00:00:00
315,16,23,285208,4822162,43.5215094085852,-5.65775229438959,07:16:05,2013-06-15T00:00:00
298,18,2,287071,4822606,43.5260364017625,-5.63489828168878,07:15:57,2013-06-15T00:00:00
289,24,1,282594,4824376,43.5406666669034,-5.69094788719005,07:16:12,2013-06-15T00:00:00
278,25,1,284040,4824208,43.5395752987673,-5.67300241790023,07:15:50,2013-06-15T00:00:00
318,25,2,288291,4825000,43.5479167730374,-5.62075001131317,07:16:19,2013-06-15T00:00:00
329,1,1,281779,4824517,43.5416970706165,-5.70108121445013,07:17:05,2013-06-15T00:00:00
333,1,1,284705,4824429,43.5417551446273,-5.66486789807324,07:17:06,2013-06-15T00:00:00
338,2,3,284661,4823433,43.532783948267,-5.66501708157648,07:17:07,2013-06-15T00:00:00
303,6,3,284698,4824332,43.5408806613371,-5.66491599367005,07:16:58,2013-06-15T00:00:00
307,10,2,284345,4823798,43.5359757362362,-5.66906859033423,07:16:59,2013-06-15T00:00:00
310,10,5,285430,4824455,43.5421977390304,-5.65591380697543,07:17:08,2013-06-15T00:00:00
349,12,1,284697,4824319,43.5407634446987,-5.66492320421928,07:16:40,2013-06-15T00:00:00
